State,Severity,Year,Month,Day,Counter
WA,3,2017,August,26,6
WA,3,2017,August,27,6
WA,3,2017,August,28,8
WA,3,2017,August,29,8
WA,3,2017,August,30,8
WA,3,2017,August,31,14
WA,3,2017,December,01,11
WA,3,2017,December,02,6
WA,3,2017,December,03,10
WA,3,2017,December,04,18
WA,3,2017,December,05,20
WA,3,2017,December,06,33
WA,3,2017,December,07,15
WA,3,2017,December,08,12
WA,3,2017,December,09,4
WA,3,2017,December,10,1
WA,3,2017,December,11,5
WA,3,2017,December,12,9
WA,3,2017,December,13,7
WA,3,2017,December,14,14
WA,3,2017,December,15,14
WA,3,2017,December,16,9
WA,3,2017,December,17,1
WA,3,2017,December,18,25
WA,3,2017,December,19,19
WA,3,2017,December,20,14
WA,3,2017,December,21,8
WA,3,2017,December,22,11
WA,3,2017,December,23,6
WA,3,2017,December,24,6
WA,3,2017,December,25,8
WA,3,2017,December,26,10
WA,3,2017,December,27,11
WA,3,2017,December,28,14
WA,3,2017,December,29,25
WA,3,2017,December,30,5
WA,3,2017,December,31,6
WA,3,2017,February,01,9
WA,3,2017,February,02,9
WA,3,2017,February,03,26
WA,3,2017,February,04,4
WA,3,2017,February,05,3
WA,3,2017,February,06,11
WA,3,2017,February,07,16
WA,3,2017,February,08,15
WA,3,2017,February,09,10
WA,3,2017,February,10,14
WA,3,2017,February,11,5
WA,3,2017,February,12,3
WA,3,2017,February,13,8
WA,3,2017,February,14,12
WA,3,2017,February,15,24
WA,3,2017,February,16,11
WA,3,2017,February,17,26
WA,3,2017,February,18,2
WA,3,2017,February,19,1
WA,3,2017,February,20,6
WA,3,2017,February,21,9
WA,3,2017,February,22,17
WA,3,2017,February,23,18
WA,3,2017,February,24,11
WA,3,2017,February,25,1
WA,3,2017,February,26,4
WA,3,2017,February,27,10
WA,3,2017,February,28,14
WA,3,2017,January,02,5
WA,3,2017,January,03,10
WA,3,2017,January,04,11
WA,3,2017,January,05,9
WA,3,2017,January,06,11
WA,3,2017,January,07,4
WA,3,2017,January,08,5
WA,3,2017,January,09,11
WA,3,2017,January,10,10
WA,3,2017,January,11,9
WA,3,2017,January,12,12
WA,3,2017,January,13,11
WA,3,2017,January,14,1
WA,3,2017,January,15,3
WA,3,2017,January,16,2
WA,3,2017,January,17,10
WA,3,2017,January,18,10
WA,3,2017,January,19,12
WA,3,2017,January,20,10
WA,3,2017,January,21,1
WA,3,2017,January,23,11
WA,3,2017,January,24,7
WA,3,2017,January,25,8
WA,3,2017,January,26,4
WA,3,2017,January,27,23
WA,3,2017,January,28,3
WA,3,2017,January,29,1
WA,3,2017,January,30,4
WA,3,2017,January,31,13
WA,3,2017,July,01,6
WA,3,2017,July,02,7
WA,3,2017,July,03,10
WA,3,2017,July,04,7
WA,3,2017,July,05,10
WA,3,2017,July,06,9
WA,3,2017,July,07,13
WA,3,2017,July,08,8
WA,3,2017,July,09,4
WA,3,2017,July,10,4
WA,3,2017,July,11,5
WA,3,2017,July,12,10
WA,3,2017,July,13,14
WA,3,2017,July,14,15
WA,3,2017,July,15,6
WA,3,2017,July,16,5
WA,3,2017,July,17,9
WA,3,2017,July,18,10
WA,3,2017,July,19,13
WA,3,2017,July,20,11
WA,3,2017,July,21,17
WA,3,2017,July,22,1
WA,3,2017,July,23,5
WA,3,2017,July,24,5
WA,3,2017,July,25,9
WA,3,2017,July,26,10
WA,3,2017,July,27,7
WA,3,2017,July,28,11
WA,3,2017,July,29,8
WA,3,2017,July,30,2
WA,3,2017,July,31,5
WA,3,2017,June,01,8
WA,3,2017,June,02,12
WA,3,2017,June,04,4
WA,3,2017,June,05,6
WA,3,2017,June,06,5
WA,3,2017,June,07,10
WA,3,2017,June,08,23
WA,3,2017,June,09,8
WA,3,2017,June,10,4
WA,3,2017,June,11,5
WA,3,2017,June,12,12
WA,3,2017,June,13,11
WA,3,2017,June,14,7
WA,3,2017,June,15,20
WA,3,2017,June,16,15
WA,3,2017,June,17,12
WA,3,2017,June,18,6
WA,3,2017,June,19,5
WA,3,2017,June,20,3
WA,3,2017,June,21,9
WA,3,2017,June,22,11
WA,3,2017,June,23,18
WA,3,2017,June,24,6
WA,3,2017,June,25,2
WA,3,2017,June,26,7
WA,3,2017,June,27,7
WA,3,2017,June,28,4
WA,3,2017,June,29,8
WA,3,2017,June,30,7
WA,3,2017,March,01,10
WA,3,2017,March,02,18
WA,3,2017,March,03,12
WA,3,2017,March,04,5
WA,3,2017,March,05,1
WA,3,2017,March,06,17
WA,3,2017,March,07,18
WA,3,2017,March,08,9
WA,3,2017,March,09,8
WA,3,2017,March,10,9
WA,3,2017,March,11,4
WA,3,2017,March,12,2
WA,3,2017,March,13,10
WA,3,2017,March,14,12
WA,3,2017,March,15,25
WA,3,2017,March,16,6
WA,3,2017,March,17,15
WA,3,2017,March,18,7
WA,3,2017,March,20,14
WA,3,2017,March,21,3
WA,3,2017,March,22,15
WA,3,2017,March,23,11
WA,3,2017,March,24,10
WA,3,2017,March,25,7
WA,3,2017,March,26,1
WA,3,2017,March,27,6
WA,3,2017,March,28,14
WA,3,2017,March,29,12
WA,3,2017,March,30,13
WA,3,2017,March,31,7
WA,3,2017,May,01,12
WA,3,2017,May,02,4
WA,3,2017,May,03,22
WA,3,2017,May,04,15
WA,3,2017,May,05,9
WA,3,2017,May,06,8
WA,3,2017,May,07,5
WA,3,2017,May,08,5
WA,3,2017,May,09,8
WA,3,2017,May,10,10
WA,3,2017,May,11,17
WA,3,2017,May,12,16
WA,3,2017,May,13,15
WA,3,2017,May,14,6
WA,3,2017,May,15,16
WA,3,2017,May,16,2
WA,3,2017,May,17,9
WA,3,2017,May,18,15
WA,3,2017,May,19,9
WA,3,2017,May,20,4
WA,3,2017,May,21,6
WA,3,2017,May,22,5
WA,3,2017,May,23,19
WA,3,2017,May,24,17
WA,3,2017,May,25,6
WA,3,2017,May,26,3
WA,3,2017,May,27,3
WA,3,2017,May,28,1
WA,3,2017,May,30,4
WA,3,2017,May,31,3
WA,3,2017,November,01,10
WA,3,2017,November,02,18
WA,3,2017,November,03,10
WA,3,2017,November,04,12
WA,3,2017,November,05,9
WA,3,2017,November,06,6
WA,3,2017,November,07,12
WA,3,2017,November,08,13
WA,3,2017,November,09,28
WA,3,2017,November,10,10
WA,3,2017,November,11,4
WA,3,2017,November,12,10
WA,3,2017,November,13,16
WA,3,2017,November,14,7
WA,3,2017,November,15,27
WA,3,2017,November,16,17
WA,3,2017,November,17,12
WA,3,2017,November,18,5
WA,3,2017,November,19,6
WA,3,2017,November,20,17
WA,3,2017,November,21,10
WA,3,2017,November,22,22
WA,3,2017,November,23,16
WA,3,2017,November,24,1
WA,3,2017,November,25,8
WA,3,2017,November,26,13
WA,3,2017,November,27,3
WA,3,2017,November,28,16
WA,3,2017,November,29,5
WA,3,2017,November,30,19
WA,3,2017,October,01,3
WA,3,2017,October,02,13
WA,3,2017,October,03,20
WA,3,2017,October,04,21
WA,3,2017,October,05,20
WA,3,2017,October,06,21
WA,3,2017,October,07,15
WA,3,2017,October,08,16
WA,3,2017,October,09,15
WA,3,2017,October,10,15
WA,3,2017,October,11,16
WA,3,2017,October,12,16
WA,3,2017,October,13,11
WA,3,2017,October,14,9
WA,3,2017,October,15,6
WA,3,2017,October,16,13
WA,3,2017,October,17,20
WA,3,2017,October,18,17
WA,3,2017,October,19,22
WA,3,2017,October,20,16
WA,3,2017,October,21,9
WA,3,2017,October,22,5
WA,3,2017,October,23,7
WA,3,2017,October,24,14
WA,3,2017,October,25,9
WA,3,2017,October,26,12
WA,3,2017,October,27,24
WA,3,2017,October,28,4
WA,3,2017,October,29,5
WA,3,2017,October,30,19
WA,3,2017,October,31,11
WA,3,2017,September,01,22
WA,3,2017,September,02,11
WA,3,2017,September,03,1
WA,3,2017,September,04,8
WA,3,2017,September,05,10
WA,3,2017,September,06,4
WA,3,2017,September,07,5
WA,3,2017,September,08,14
WA,3,2017,September,09,9
WA,3,2017,September,10,3
WA,3,2017,September,11,10
WA,3,2017,September,12,15
WA,3,2017,September,13,8
WA,3,2017,September,14,14
WA,3,2017,September,15,7
WA,3,2017,September,16,10
WA,3,2017,September,17,11
WA,3,2017,September,18,11
WA,3,2017,September,19,9
WA,3,2017,September,20,22
WA,3,2017,September,21,10
WA,3,2017,September,22,16
WA,3,2017,September,23,4
WA,3,2017,September,24,6
WA,3,2017,September,25,6
WA,3,2017,September,26,19
WA,3,2017,September,27,12
WA,3,2017,September,28,16
WA,3,2017,September,29,13
WA,3,2017,September,30,6
WA,3,2018,April,01,12
WA,3,2018,April,02,10
WA,3,2018,April,03,7
WA,3,2018,April,04,18
WA,3,2018,April,05,12
WA,3,2018,April,06,9
WA,3,2018,April,07,8
WA,3,2018,April,08,4
WA,3,2018,April,09,18
WA,3,2018,April,10,11
WA,3,2018,April,11,10
WA,3,2018,April,12,11
WA,3,2018,April,13,17
WA,3,2018,April,14,9
WA,3,2018,April,15,8
WA,3,2018,April,16,15
WA,3,2018,April,17,6
WA,3,2018,April,18,9
WA,3,2018,April,19,15
WA,3,2018,April,20,13
WA,3,2018,April,21,4
WA,3,2018,April,22,12
WA,3,2018,April,23,7
WA,3,2018,April,24,15
WA,3,2018,April,25,10
WA,3,2018,April,26,15
WA,3,2018,April,27,7
WA,3,2018,April,28,12
WA,3,2018,April,29,4
WA,3,2018,April,30,14
WA,3,2018,August,01,10
WA,3,2018,August,02,10
WA,3,2018,August,03,19
WA,3,2018,August,04,12
WA,3,2018,August,05,1
WA,3,2018,August,06,21
WA,3,2018,August,07,19
WA,3,2018,August,08,17
WA,3,2018,August,09,31
WA,3,2018,August,10,7
WA,3,2018,August,11,10
WA,3,2018,August,12,7
WA,3,2018,August,13,12
WA,3,2018,August,14,12
WA,3,2018,August,15,7
WA,3,2018,August,16,15
WA,3,2018,August,17,13
WA,3,2018,August,18,7
WA,3,2018,August,19,1
WA,3,2018,August,20,21
WA,3,2018,August,21,13
WA,3,2018,August,22,12
WA,3,2018,August,23,15
WA,3,2018,August,24,26
WA,3,2018,August,26,14
WA,3,2018,August,27,10
WA,3,2018,August,28,12
WA,3,2018,August,29,8
WA,3,2018,August,30,11
WA,3,2018,August,31,17
WA,3,2018,December,01,21
WA,3,2018,December,02,8
WA,3,2018,December,03,12
WA,3,2018,December,04,11
WA,3,2018,December,05,19
WA,3,2018,December,06,9
WA,3,2018,December,07,11
WA,3,2018,December,08,5
WA,3,2018,December,09,11
WA,3,2018,December,10,16
WA,3,2018,December,11,12
WA,3,2018,December,12,14
WA,3,2018,December,13,12
WA,3,2018,December,14,9
WA,3,2018,December,15,5
WA,3,2018,December,16,14
WA,3,2018,December,17,15
WA,3,2018,December,18,34
WA,3,2018,December,19,22
WA,3,2018,December,20,11
WA,3,2018,December,21,9
WA,3,2018,December,22,12
WA,3,2018,December,23,7
WA,3,2018,December,24,11
WA,3,2018,December,25,1
WA,3,2018,December,26,12
WA,3,2018,December,27,11
WA,3,2018,December,28,16
WA,3,2018,December,29,7
WA,3,2018,December,30,7
WA,3,2018,December,31,8
WA,3,2018,February,01,12
WA,3,2018,February,02,25
WA,3,2018,February,03,6
WA,3,2018,February,04,6
WA,3,2018,February,05,3
WA,3,2018,February,06,9
WA,3,2018,February,07,7
WA,3,2018,February,08,12
WA,3,2018,February,09,10
WA,3,2018,February,10,9
WA,3,2018,February,11,2
WA,3,2018,February,12,8
WA,3,2018,February,13,6
WA,3,2018,February,14,8
WA,3,2018,February,15,9
WA,3,2018,February,16,14
WA,3,2018,February,17,6
WA,3,2018,February,18,12
WA,3,2018,February,19,8
WA,3,2018,February,20,21
WA,3,2018,February,21,10
WA,3,2018,February,22,25
WA,3,2018,February,23,8
WA,3,2018,February,24,13
WA,3,2018,February,25,6
WA,3,2018,February,26,7
WA,3,2018,February,27,16
WA,3,2018,February,28,9
WA,3,2018,January,01,5
WA,3,2018,January,02,5
WA,3,2018,January,03,8
WA,3,2018,January,04,11
WA,3,2018,January,05,13
WA,3,2018,January,06,8
WA,3,2018,January,07,4
WA,3,2018,January,08,11
WA,3,2018,January,09,21
WA,3,2018,January,10,9
WA,3,2018,January,11,15
WA,3,2018,January,12,13
WA,3,2018,January,13,6
WA,3,2018,January,14,4
WA,3,2018,January,15,6
WA,3,2018,January,16,7
WA,3,2018,January,17,13
WA,3,2018,January,18,6
WA,3,2018,January,19,10
WA,3,2018,January,20,6
WA,3,2018,January,21,6
WA,3,2018,January,22,16
WA,3,2018,January,23,6
WA,3,2018,January,24,20
WA,3,2018,January,25,10
WA,3,2018,January,26,11
WA,3,2018,January,27,6
WA,3,2018,January,28,6
WA,3,2018,January,29,19
WA,3,2018,January,30,14
WA,3,2018,January,31,14
WA,3,2018,July,01,12
WA,3,2018,July,02,17
WA,3,2018,July,03,15
WA,3,2018,July,04,7
WA,3,2018,July,05,15
WA,3,2018,July,06,8
WA,3,2018,July,07,9
WA,3,2018,July,08,7
WA,3,2018,July,09,8
WA,3,2018,July,10,14
WA,3,2018,July,11,18
WA,3,2018,July,12,11
WA,3,2018,July,13,13
WA,3,2018,July,14,5
WA,3,2018,July,15,3
WA,3,2018,July,16,18
WA,3,2018,July,17,42
WA,3,2018,July,18,13
WA,3,2018,July,19,8
WA,3,2018,July,20,10
WA,3,2018,July,21,7
WA,3,2018,July,22,5
WA,3,2018,July,23,20
WA,3,2018,July,24,12
WA,3,2018,July,25,11
WA,3,2018,July,26,9
WA,3,2018,July,27,19
WA,3,2018,July,28,5
WA,3,2018,July,29,3
WA,3,2018,July,30,16
WA,3,2018,July,31,15
WA,3,2018,June,01,11
WA,3,2018,June,02,2
WA,3,2018,June,03,6
WA,3,2018,June,04,13
WA,3,2018,June,05,13
WA,3,2018,June,06,12
WA,3,2018,June,07,17
WA,3,2018,June,08,27
WA,3,2018,June,09,18
WA,3,2018,June,10,8
WA,3,2018,June,11,7
WA,3,2018,June,12,14
WA,3,2018,June,13,16
WA,3,2018,June,14,19
WA,3,2018,June,15,17
WA,3,2018,June,16,6
WA,3,2018,June,17,7
WA,3,2018,June,18,13
WA,3,2018,June,19,13
WA,3,2018,June,20,14
WA,3,2018,June,21,18
WA,3,2018,June,22,19
WA,3,2018,June,23,7
WA,3,2018,June,24,6
WA,3,2018,June,25,14
WA,3,2018,June,26,12
WA,3,2018,June,27,13
WA,3,2018,June,28,6
WA,3,2018,June,29,19
WA,3,2018,June,30,6
WA,3,2018,March,01,21
WA,3,2018,March,02,13
WA,3,2018,March,03,7
WA,3,2018,March,04,5
WA,3,2018,March,05,5
WA,3,2018,March,06,11
WA,3,2018,March,07,1
WA,3,2018,March,08,4
WA,3,2018,March,09,14
WA,3,2018,March,10,13
WA,3,2018,March,11,6
WA,3,2018,March,12,8
WA,3,2018,March,13,20
WA,3,2018,March,14,10
WA,3,2018,March,15,7
WA,3,2018,March,16,14
WA,3,2018,March,17,6
WA,3,2018,March,18,6
WA,3,2018,March,19,1
WA,3,2018,March,20,17
WA,3,2018,March,21,17
WA,3,2018,March,22,19
WA,3,2018,March,23,17
WA,3,2018,March,24,13
WA,3,2018,March,25,2
WA,3,2018,March,26,4
WA,3,2018,March,27,6
WA,3,2018,March,28,23
WA,3,2018,March,29,14
WA,3,2018,March,30,8
WA,3,2018,March,31,5
WA,3,2018,May,01,11
WA,3,2018,May,02,13
WA,3,2018,May,03,18
WA,3,2018,May,04,12
WA,3,2018,May,05,11
WA,3,2018,May,06,8
WA,3,2018,May,07,16
WA,3,2018,May,08,6
WA,3,2018,May,09,10
WA,3,2018,May,10,14
WA,3,2018,May,11,13
WA,3,2018,May,12,13
WA,3,2018,May,13,2
WA,3,2018,May,14,9
WA,3,2018,May,15,12
WA,3,2018,May,16,13
WA,3,2018,May,17,14
WA,3,2018,May,18,8
WA,3,2018,May,19,5
WA,3,2018,May,20,8
WA,3,2018,May,21,10
WA,3,2018,May,22,9
WA,3,2018,May,23,12
WA,3,2018,May,24,15
WA,3,2018,May,25,12
WA,3,2018,May,26,4
WA,3,2018,May,27,9
WA,3,2018,May,28,7
WA,3,2018,May,29,4
WA,3,2018,May,30,13
WA,3,2018,May,31,10
WA,3,2018,November,01,2
WA,3,2018,November,02,19
WA,3,2018,November,03,5
WA,3,2018,November,04,10
WA,3,2018,November,05,28
WA,3,2018,November,06,14
WA,3,2018,November,07,18
WA,3,2018,November,08,10
WA,3,2018,November,09,10
WA,3,2018,November,10,11
WA,3,2018,November,11,3
WA,3,2018,November,12,5
WA,3,2018,November,13,8
WA,3,2018,November,14,11
WA,3,2018,November,15,11
WA,3,2018,November,16,12
WA,3,2018,November,17,11
WA,3,2018,November,18,2
WA,3,2018,November,19,10
WA,3,2018,November,20,7
WA,3,2018,November,21,25
WA,3,2018,November,22,5
WA,3,2018,November,23,11
WA,3,2018,November,24,9
WA,3,2018,November,25,5
WA,3,2018,November,26,27
WA,3,2018,November,27,13
WA,3,2018,November,28,12
WA,3,2018,November,29,3
WA,3,2018,November,30,23
WA,3,2018,October,01,11
WA,3,2018,October,02,14
WA,3,2018,October,03,14
WA,3,2018,October,04,10
WA,3,2018,October,05,12
WA,3,2018,October,06,5
WA,3,2018,October,07,4
WA,3,2018,October,08,24
WA,3,2018,October,09,16
WA,3,2018,October,10,18
WA,3,2018,October,11,4
WA,3,2018,October,12,21
WA,3,2018,October,13,2
WA,3,2018,October,14,7
WA,3,2018,October,15,13
WA,3,2018,October,16,13
WA,3,2018,October,17,8
WA,3,2018,October,18,9
WA,3,2018,October,19,9
WA,3,2018,October,20,3
WA,3,2018,October,21,3
WA,3,2018,October,22,7
WA,3,2018,October,23,10
WA,3,2018,October,24,5
WA,3,2018,October,25,8
WA,3,2018,October,26,11
WA,3,2018,October,27,7
WA,3,2018,October,28,14
WA,3,2018,October,29,14
WA,3,2018,October,30,11
WA,3,2018,October,31,9
WA,3,2018,September,02,6
WA,3,2018,September,03,7
WA,3,2018,September,04,17
WA,3,2018,September,05,16
WA,3,2018,September,06,21
WA,3,2018,September,07,11
WA,3,2018,September,08,14
WA,3,2018,September,09,5
WA,3,2018,September,10,9
WA,3,2018,September,11,6
WA,3,2018,September,12,24
WA,3,2018,September,13,7
WA,3,2018,September,14,15
WA,3,2018,September,15,3
WA,3,2018,September,16,10
WA,3,2018,September,17,8
WA,3,2018,September,18,4
WA,3,2018,September,19,8
WA,3,2018,September,20,5
WA,3,2018,September,21,11
WA,3,2018,September,22,6
WA,3,2018,September,23,8
WA,3,2018,September,24,13
WA,3,2018,September,25,8
WA,3,2018,September,26,15
WA,3,2018,September,27,9
WA,3,2018,September,28,7
WA,3,2018,September,29,13
WA,3,2018,September,30,8
WA,3,2019,April,01,9
WA,3,2019,April,02,16
WA,3,2019,April,03,8
WA,3,2019,April,04,16
WA,3,2019,April,05,8
WA,3,2019,April,06,10
WA,3,2019,April,07,4
WA,3,2019,April,08,9
WA,3,2019,April,09,11
WA,3,2019,April,10,11
WA,3,2019,April,11,8
WA,3,2019,April,12,11
WA,3,2019,April,13,4
WA,3,2019,April,14,3
WA,3,2019,April,15,15
WA,3,2019,April,16,7
WA,3,2019,April,17,11
WA,3,2019,April,18,13
WA,3,2019,April,19,16
WA,3,2019,April,20,8
WA,3,2019,April,21,4
WA,3,2019,April,22,5
WA,3,2019,April,23,15
WA,3,2019,April,24,8
WA,3,2019,April,25,5
WA,3,2019,April,26,10
WA,3,2019,April,27,6
WA,3,2019,April,28,10
WA,3,2019,April,29,12
WA,3,2019,April,30,8
WA,3,2019,August,01,9
WA,3,2019,August,02,19
WA,3,2019,August,03,5
WA,3,2019,August,04,13
WA,3,2019,August,05,4
WA,3,2019,August,06,5
WA,3,2019,August,07,9
WA,3,2019,August,08,5
WA,3,2019,August,09,8
WA,3,2019,August,10,6
WA,3,2019,August,11,4
WA,3,2019,August,12,6
WA,3,2019,August,13,9
WA,3,2019,August,14,12
WA,3,2019,August,15,8
WA,3,2019,August,16,8
WA,3,2019,August,17,10
WA,3,2019,August,18,3
WA,3,2019,August,19,9
WA,3,2019,August,20,11
WA,3,2019,August,21,12
WA,3,2019,August,22,9
WA,3,2019,August,23,6
WA,3,2019,August,25,3
WA,3,2019,August,26,11
WA,3,2019,August,27,13
WA,3,2019,August,28,8
WA,3,2019,August,29,13
WA,3,2019,August,30,3
WA,3,2019,August,31,7
WA,3,2019,December,01,2
WA,3,2019,December,02,11
WA,3,2019,December,03,9
WA,3,2019,December,04,17
WA,3,2019,December,05,8
WA,3,2019,December,06,6
WA,3,2019,December,07,11
WA,3,2019,December,08,3
WA,3,2019,December,09,10
WA,3,2019,December,10,10
WA,3,2019,December,11,13
WA,3,2019,December,12,12
WA,3,2019,December,13,16
WA,3,2019,December,14,15
WA,3,2019,December,15,12
WA,3,2019,December,16,6
WA,3,2019,December,17,11
WA,3,2019,December,18,7
WA,3,2019,December,19,13
WA,3,2019,December,20,13
WA,3,2019,December,21,20
WA,3,2019,December,22,8
WA,3,2019,December,23,6
WA,3,2019,December,24,2
WA,3,2019,December,25,2
WA,3,2019,December,26,10
WA,3,2019,December,27,1
WA,3,2019,December,28,3
WA,3,2019,December,29,4
WA,3,2019,December,30,8
WA,3,2019,December,31,9
WA,3,2019,February,01,6
WA,3,2019,February,02,6
WA,3,2019,February,03,9
WA,3,2019,February,04,46
WA,3,2019,February,05,19
WA,3,2019,February,06,6
WA,3,2019,February,07,24
WA,3,2019,February,08,7
WA,3,2019,February,09,11
WA,3,2019,February,10,9
WA,3,2019,February,11,27
WA,3,2019,February,12,16
WA,3,2019,February,13,9
WA,3,2019,February,14,14
WA,3,2019,February,15,6
WA,3,2019,February,16,3
WA,3,2019,February,17,8
WA,3,2019,February,18,15
WA,3,2019,February,19,6
WA,3,2019,February,20,14
WA,3,2019,February,21,14
WA,3,2019,February,22,10
WA,3,2019,February,23,8
WA,3,2019,February,25,7
WA,3,2019,February,26,11
WA,3,2019,February,27,8
WA,3,2019,February,28,12
WA,3,2019,January,01,7
WA,3,2019,January,02,12
WA,3,2019,January,03,14
WA,3,2019,January,04,19
WA,3,2019,January,05,4
WA,3,2019,January,06,10
WA,3,2019,January,07,13
WA,3,2019,January,08,14
WA,3,2019,January,09,20
WA,3,2019,January,10,9
WA,3,2019,January,11,9
WA,3,2019,January,12,8
WA,3,2019,January,13,1
WA,3,2019,January,14,10
WA,3,2019,January,15,8
WA,3,2019,January,16,16
WA,3,2019,January,17,11
WA,3,2019,January,18,11
WA,3,2019,January,19,3
WA,3,2019,January,20,5
WA,3,2019,January,21,6
WA,3,2019,January,22,6
WA,3,2019,January,23,15
WA,3,2019,January,24,16
WA,3,2019,January,25,7
WA,3,2019,January,26,9
WA,3,2019,January,27,3
WA,3,2019,January,28,15
WA,3,2019,January,29,18
WA,3,2019,January,30,12
WA,3,2019,January,31,18
WA,3,2019,July,01,11
WA,3,2019,July,02,15
WA,3,2019,July,03,20
WA,3,2019,July,04,2
WA,3,2019,July,05,10
WA,3,2019,July,06,5
WA,3,2019,July,07,3
WA,3,2019,July,08,4
WA,3,2019,July,09,5
WA,3,2019,July,10,12
WA,3,2019,July,11,17
WA,3,2019,July,12,11
WA,3,2019,July,13,7
WA,3,2019,July,14,10
WA,3,2019,July,15,12
WA,3,2019,July,16,4
WA,3,2019,July,17,20
WA,3,2019,July,18,15
WA,3,2019,July,19,8
WA,3,2019,July,20,12
WA,3,2019,July,21,8
WA,3,2019,July,22,7
WA,3,2019,July,23,10
WA,3,2019,July,24,11
WA,3,2019,July,25,16
WA,3,2019,July,26,8
WA,3,2019,July,27,8
WA,3,2019,July,28,8
WA,3,2019,July,29,16
WA,3,2019,July,30,17
WA,3,2019,July,31,16
WA,3,2019,June,01,8
WA,3,2019,June,02,16
WA,3,2019,June,03,6
WA,3,2019,June,04,3
WA,3,2019,June,05,11
WA,3,2019,June,06,13
WA,3,2019,June,07,6
WA,3,2019,June,08,5
WA,3,2019,June,09,6
WA,3,2019,June,10,10
WA,3,2019,June,11,21
WA,3,2019,June,12,9
WA,3,2019,June,13,25
WA,3,2019,June,14,11
WA,3,2019,June,15,2
WA,3,2019,June,16,6
WA,3,2019,June,17,15
WA,3,2019,June,18,13
WA,3,2019,June,19,10
WA,3,2019,June,20,12
WA,3,2019,June,21,12
WA,3,2019,June,22,3
WA,3,2019,June,23,11
WA,3,2019,June,24,4
WA,3,2019,June,25,15
WA,3,2019,June,26,9
WA,3,2019,June,27,8
WA,3,2019,June,28,8
WA,3,2019,June,29,6
WA,3,2019,June,30,7
WA,3,2019,March,01,5
WA,3,2019,March,02,1
WA,3,2019,March,03,2
WA,3,2019,March,04,8
WA,3,2019,March,05,18
WA,3,2019,March,06,8
WA,3,2019,March,07,10
WA,3,2019,March,08,14
WA,3,2019,March,09,4
WA,3,2019,March,10,3
WA,3,2019,March,11,7
WA,3,2019,March,12,7
WA,3,2019,March,13,10
WA,3,2019,March,14,13
WA,3,2019,March,15,10
WA,3,2019,March,16,6
WA,3,2019,March,17,18
WA,3,2019,March,18,4
WA,3,2019,March,19,14
WA,3,2019,March,20,8
WA,3,2019,March,21,7
WA,3,2019,March,22,9
WA,3,2019,March,23,2
WA,3,2019,March,24,4
WA,3,2019,March,25,11
WA,3,2019,March,26,13
WA,3,2019,March,27,9
WA,3,2019,March,28,11
WA,3,2019,March,29,6
WA,3,2019,March,30,15
WA,3,2019,March,31,8
WA,3,2019,May,01,5
WA,3,2019,May,02,4
WA,3,2019,May,03,15
WA,3,2019,May,04,11
WA,3,2019,May,05,7
WA,3,2019,May,06,15
WA,3,2019,May,07,15
WA,3,2019,May,08,9
WA,3,2019,May,09,9
WA,3,2019,May,10,14
WA,3,2019,May,11,8
WA,3,2019,May,12,6
WA,3,2019,May,13,9
WA,3,2019,May,14,7
WA,3,2019,May,15,9
WA,3,2019,May,16,10
WA,3,2019,May,17,9
WA,3,2019,May,18,5
WA,3,2019,May,19,8
WA,3,2019,May,20,10
WA,3,2019,May,21,9
WA,3,2019,May,22,8
WA,3,2019,May,23,15
WA,3,2019,May,24,5
WA,3,2019,May,25,9
WA,3,2019,May,26,3
WA,3,2019,May,27,11
WA,3,2019,May,28,7
WA,3,2019,May,29,7
WA,3,2019,May,30,9
WA,3,2019,May,31,14
WA,3,2019,November,01,6
WA,3,2019,November,02,8
WA,3,2019,November,03,10
WA,3,2019,November,04,10
WA,3,2019,November,05,10
WA,3,2019,November,06,10
WA,3,2019,November,07,5
WA,3,2019,November,08,18
WA,3,2019,November,09,17
WA,3,2019,November,10,6
WA,3,2019,November,11,9
WA,3,2019,November,12,11
WA,3,2019,November,13,4
WA,3,2019,November,14,12
WA,3,2019,November,15,4
WA,3,2019,November,16,4
WA,3,2019,November,17,6
WA,3,2019,November,18,10
WA,3,2019,November,19,13
WA,3,2019,November,20,13
WA,3,2019,November,21,11
WA,3,2019,November,22,7
WA,3,2019,November,23,3
WA,3,2019,November,24,5
WA,3,2019,November,25,6
WA,3,2019,November,26,6
WA,3,2019,November,27,6
WA,3,2019,November,28,3
WA,3,2019,November,29,5
WA,3,2019,November,30,8
WA,3,2019,October,01,10
WA,3,2019,October,02,3
WA,3,2019,October,03,7
WA,3,2019,October,04,7
WA,3,2019,October,05,5
WA,3,2019,October,06,5
WA,3,2019,October,07,9
WA,3,2019,October,08,11
